f_id,o_id
7186,1974
18145,3
4487,507
15417,1349
203,361
14541,689
3963,5828
8794,36
3946,182
14318,40
15606,1790
10983,20
16636,23
9259,3
19180,112
3615,129
15229,102
13330,45
13766,809
8195,1581
6847,176
13493,528
2466,1597
987,577
14737,544
5162,1254
1074,27
7268,17
2650,73
10909,1813
4561,5877
5680,1371
7214,2671
3286,362
4292,203
1658,5528
7272,227
5260,794
783,3943
1834,1047
13616,462
14976,7305
13252,2270
1197,1
4736,53
18718,3
19467,832
5706,536
8660,6410
15122,198
16662,134
17914,7
8833,373
1837,66
14634,4932
19780,40
6583,8
17396,7648
19328,17
3300,1914
7922,553
2806,139
2880,9
13978,249
12873,6983
16790,149
8429,6370
11397,42
11743,168
19562,371
12836,653
1578,2360
8255,150
5612,451
9426,1
18697,448
4332,1
16429,77
6904,92
7312,67
12674,1035
2272,7
12665,634
7872,139
11428,598
8842,33
13647,1097
1906,43
910,8
15988,941
2880,757
2096,164
17106,2
17018,982
4407,279
4354,129
5569,178
326,450
3691,84
10717,130
813,2344
11918,0
13459,0
3562,0
15780,57
14719,629
14162,577
9410,862
10689,1230
14580,316
10702,8
1493,2112
13596,93
5861,4333
17337,121
18885,1
6746,25
13383,20
3126,205
6310,70
12144,959
17356,5133
12546,11
305,129
19772,86
13724,680
4561,24
11517,2540
16785,216
7873,553
8108,464
12252,141
18605,19
10222,1673
14451,1748
11164,2929
10048,319
4054,139
2870,4097
7210,29
940,67
4052,5836
8830,495
18710,1228
6158,711
757,1566
13570,23
2481,387
8406,2450
5036,444
6787,2
9343,36
17006,1177
19080,767
14368,236
6164,614
2226,40
10709,236
4811,1721
13873,432
2763,275
744,0
2758,10
3844,17
3369,183
5311,145
11900,1
17431,0
7290,338
2875,155
19666,441
17472,78
16137,297
3317,43
5688,246
15876,66
7852,553
16957,635
904,14
8147,31
302,485
17040,361
14368,7219
14822,0
11034,169
12715,2266
3547,427
9236,4
15430,122
13748,87
11515,417
13711,77
17514,10
16518,11
13612,1242
19662,3122
4303,43
1730,67
3560,605
4515,27
1900,1475
17986,787
2570,138
18455,81
5801,117
15821,665
8670,66
14414,155
11650,0
12858,2763
8266,375
19190,225
576,66
13942,510
17623,115
12129,248
180,2636
2617,2738
3784,42
14946,1431
13923,31
1772,127
17768,62
3053,179
12770,625
15748,682
14468,360
8403,144
660,384
15510,3044
5022,42
15090,41
751,3177
19124,7877
3310,20
1704,5
6872,169
13562,335
14940,1503
9200,1669
6004,2467
16991,3780
8020,546
1510,1
3328,429
6480,1026
17388,4
8807,41
8422,9
15702,2
13381,43
11351,40
11681,4
2739,24
13999,1707
15962,190
6905,1
14387,20
18369,1
13090,7
14086,521
11364,4
14458,387
6985,10
7764,380
12776,72
18156,222
1030,36
3210,1477
4380,209
7798,87
17374,399
8690,2
3950,531
604,3927
818,1454
3881,8
16214,250
2014,1116
1291,3201
2044,7
16658,3070
7184,70
15704,30
8832,0
14975,105
12910,56
18212,13
10042,126
1340,525
8211,42
17037,5119
9168,7
1275,32
2888,24
9117,466
10446,312
11352,47
168,116
16316,3
2398,4049
11020,127
2742,70
14352,7214
11580,7
18072,1354
2532,70
9116,29
10346,7
8026,509
13704,0
16926,3
12880,2268
1601,178
11674,127
15570,127
14544,301
7970,4
7161,764
13468,88
9936,81
10336,128
12176,36
6582,1516
10691,126
11288,612
13629,75
2346,32
3218,2408
11926,3
7349,2767
16214,1122
17593,81
9158,61
15414,86
12533,321
9264,3528
10448,232
3233,177
17602,129
15921,130
7362,22
13153,92
2128,263
10031,241
18019,2509
1296,3976
15360,13
17963,9
418,138
6983,147
5748,41
7154,1043
16866,7564
18462,158
19066,907
7732,114
6754,40
7418,3
16346,66
8284,14
9995,526
11682,1679
16786,3775
4880,1944
19713,20
18056,98
5220,5960
6080,4345
14699,194
16285,406
1918,4019
17898,3095
9962,2237
8910,8
12328,4442
7873,383
10523,32
14176,23
1718,2
12691,61
17225,8
6653,1
19513,417
19476,19
4740,53
5881,1205
4906,349
15832,0
16708,33
19054,3
6595,152
12030,1147
2470,1481
18551,31
19660,359
6306,76
1274,1706
19457,1287
19792,5299
7696,13
4303,205
2545,1386
16340,62
16326,121
18182,536
13710,468
16178,0
19682,2064
12640,634
657,28
5104,2175
15544,7388
10679,150
11050,774
13728,51
18278,0
6008,536
13174,106
3679,4160
16078,392
3644,5765
17798,51
1772,161
264,1697
17309,30
7258,246
2158,7
5170,36
8255,2384
12278,336
13552,2817
14920,116
18818,247
18028,1105
8343,1
2465,1597
16271,3760
4016,198
7426,1469
17396,899
12428,0
11762,4751
12111,225
16111,294
2090,1
11371,2958
19420,7949
17531,201
11004,825
3188,5710
7753,4483
11236,2544
889,512
3512,3
11621,55
6382,1078
4898,423
13215,1
18608,203
6550,86
19311,387
10036,3563
13067,22
13615,7100
11678,209
17873,3800
12564,4
4286,27
459,324
1570,476
7988,1986
599,8
18685,309
15910,2046
19524,22
17856,36
5710,227
5067,147
15506,3
4274,2169
16352,1241
16119,93
18938,258
13437,4854
1458,1200
8583,670
12878,257
1926,27
17474,689
1371,5501
1416,2692
11786,810
4194,127
2441,541
16321,168
18156,452
7469,18
10166,125
10974,25
16293,2
5360,139
14528,4923
10184,140
11400,351
5869,6
1272,995
3065,3291
4806,56
7060,40
4007,1143
748,40
6211,194
13051,155
4455,187
14380,101
17170,518
2125,8
1213,3
2471,28
16902,81
10684,556
10037,19
6011,3415
10847,745
15742,78
5178,604
15343,1
1696,1894
2498,13
5468,1410
11640,0
10376,1059
8626,3459
5650,1317
6096,4349
13780,1
14204,521
4144,1
10144,37
16573,152
12917,50
16545,703
14823,1347
3066,282
15090,2
3532,2343
12148,126
2962,49
5222,30
7076,4432
16856,3
16337,26
16484,523
8658,106
19402,638
6544,40
9167,31
16244,7477
13407,4851
19666,5
8744,277
7022,1249
6621,216
1870,23
18674,74
9578,7
10951,155
2634,13
14221,582
15368,28
19250,1298
9292,2492
17554,1310
9418,575
3318,226
3726,133
13213,8
8966,65
10218,70
3735,201
9918,799
3304,903
19392,638
5285,279
12777,1075
14590,466
3210,4127
1114,24
15254,3
9944,4605
10044,573
10262,145
17462,840
4226,441
18946,716
1978,560
8372,4
3118,407
2770,1
5745,36
7962,312
17736,1
10004,2
15504,8
19498,2412
970,18
12994,298
17300,42
17745,341
444,173
465,986
2834,757
11596,1034
18014,583
12459,1062
6046,1467
16278,23
813,2093
16232,769
6220,7
16776,213
9104,609
9311,886
413,1047
12524,3652
15394,1910
15824,2287
15030,38
17684,7
814,61
10691,133
15812,2368
19677,656
16053,3162
5003,31
5962,144
13852,2
17879,341
10810,68
11864,6871
2198,1473
15988,100
9054,7
2825,57
252,5331
16839,8
7429,126
17028,257
18680,73
82,22
5046,2
988,22
14807,590
17901,31
15748,2205
10947,3
15821,173
6027,3
18704,631
16111,60
3514,4145
15532,951
13465,214
10990,22
3464,13
12646,705
18860,505
4016,4194
3346,81
3741,3328
14434,151
12346,133
5500,13
10376,5
813,1461
12288,54
12478,4801
17795,10
14938,662
16800,5099
19240,2621
10956,1815
17225,19
16026,946
10580,3
1918,686
5033,232
4636,3
1005,27
7955,741
6971,1764
479,500
887,27
7858,40
12314,847
4398,165
4880,740
17106,56
8618,70
13646,2029
9632,1804
4264,73
3908,630
1412,131
3246,117
14805,1157
19636,100
8652,169
17218,1245
16360,840
1351,31
15078,77
11290,362
1715,264
17552,7664
3012,201
14018,201
8293,1419
10568,22
19201,1115
226,3137
16977,88
17671,222
6255,434
6956,631
1668,1
10906,1813
2716,580
13268,55
14906,20
14231,7197
10493,53
8661,393
14696,8
2916,3
11180,43
14578,84
11380,58
19241,449
5040,4
13504,11
675,19
7851,185
10316,135
6427,6119
8618,821
18912,2059
561,249
19498,1249
12366,2
17260,28
6446,8
1234,32
6416,43
16229,421
5906,4335
2377,4053
6298,3
307,558
6263,1449
12935,50
1766,66
344,2325
12298,4
19206,40
2848,461
12568,1646
388,5367
2691,9
5477,303
8904,19
2806,220
12431,145
2098,183
17606,36
5864,227
11648,2970
8051,679
6676,1405
13876,712
14688,4936
13546,387
5907,30
9516,40
11350,222
12176,679
4029,276
7349,1783
18165,93
19114,76
4274,115
19674,4
11186,18
2244,2
5422,392
8190,24
9312,316
12934,453
14558,2936
19238,37
13658,27
17104,517
16465,61
11575,605
5032,42
11123,514
12770,3
13753,3278
19666,7987
7009,1024
2416,901
14095,34
18785,173
11408,253
11627,3
4918,709
7242,4210
17158,0
5660,226
2522,4069
11290,241
19660,2064
1626,3216
3690,192
643,81
14702,220
11338,197
11266,2482
15912,395
9386,19
6230,144
2788,155
3681,5775
6288,759
10662,1187
3904,3273
17463,557
18902,7842
13556,533
2778,0
10130,37
13699,0
7255,375
11065,825
3504,954
3965,173
13514,1
13851,1918
17767,796
5236,4
1296,178
12640,22
18714,5230
19444,67
18457,255
18410,1072
3162,93
3471,127
9006,13
10960,207
13580,107
19372,119
10547,969
3682,1491
19106,1555
4428,27
13190,326
15206,1835
15227,56
17032,329
15326,828
545,361
17751,1690
15796,4
2877,112
7873,56
3066,187
12610,1427
10652,395
15620,1542
16434,238
9297,575
10979,168
4532,2171
6017,492
12667,248
5452,7
7272,1887
8008,767
8994,0
12496,0
11665,241
2174,1
9848,1776
17246,514
5804,1318
10968,36
902,515
12536,3652
1534,3210
11743,3629
14312,178
3998,4192
3683,941
14179,3018
16745,168
10080,6578
3909,147
14884,112
12856,45
15835,5029
12780,125
12457,38
18687,448
9130,4
3539,2150
559,3
6827,511
3846,543
7862,165
11252,41
6965,101
18910,304
2974,178
14128,1261
15538,2027
4306,5857
16506,537
18965,654
1190,306
1672,13
4411,417
11385,209
19402,7920
12910,1241
12943,4829
18812,3105
17788,5164
904,1114
9544,6500
3291,0
13417,3680
5496,487
12314,29
15988,1
7975,2
1029,803
19295,7914
11464,13
16068,8
5753,178
12001,250
1596,9
19168,178
5942,292
17781,612
19781,32
16266,23
756,1874
3460,192
18500,3815
6577,294
14106,195
16468,0
3192,1187
2710,530
12184,2552
12902,24
13617,22
7964,70
10898,6689
18996,654
11223,6775
3147,26
17539,135
13362,949
13868,4887
13194,3
14414,2761
17488,557
10523,122
3345,51
12797,680
7140,712
9274,381
16206,1069
19751,1969
15862,11
6496,158
7220,3183
5941,89
16136,2
11862,4762
17037,432
17187,31
17505,8
3122,9
17898,5178
18132,83
8362,221
9270,3
15538,183
2245,2122
7223,10
3728,169
16121,294
6757,180
6754,6166
13701,20
10014,45
14194,1
14746,573
14974,23
16510,589
9748,8
10953,31
2924,906
13792,1156
3406,2
13580,905
5288,66
15614,86
19558,7971
16022,41
12898,4822
16278,135
3507,1302
2651,92
4515,379
7954,554
11987,136
8592,165
16206,421
10345,9
17218,1
8810,3509
1923,9
8117,31
19112,200
208,2318
5865,507
788,703
9338,2358
16514,523
11831,41
13220,460
13718,71
12020,102
19088,480
10586,7
13614,20
3039,0
4882,534
2598,1
6478,2855
14050,4897
6909,1089
11846,633
15270,13
16319,2
14832,25
5861,289
18265,180
6740,2477
12876,4820
14407,26
7229,19
19367,5260
5837,1636
9762,1205
16648,1546
13771,7126
19116,203
7000,6209
11423,766
8934,5
7955,1330
18167,7743
4195,22
2806,241
8198,158
11932,507
7991,417
10281,24
10322,1504
11909,6884
1114,219
3112,205
3956,1494
11431,257
6011,216
18983,27
18891,67
5114,2
978,1190
17160,786
10076,13
3863,27
14300,1464
9608,675
8856,392
13550,415
16961,858
9612,967
2742,314
13278,674
6063,383
6118,1022
11861,158
5228,324
17768,1585
6044,88
8590,80
7926,602
9468,3
3188,60
15298,694
16466,589
6277,42
3960,60
530,1871
3462,476
3658,2771
5448,1621
9400,1
18234,7
8266,6333
19683,497
18278,1552
19298,945
6214,526
15646,4998
17547,5149
5122,2816
15125,870
2614,479
6009,246
15835,1
11973,42
3746,28
17986,646
12700,842
4609,48
8806,577
19407,3843
9343,442
16948,61
3536,0
2450,147
7052,548
16856,77
17868,126
5374,147
14046,68
3162,70
12095,2236
14272,1
12118,6903
11224,4710
13492,1684
1272,37
5196,710
744,414
3565,28
6774,50
7966,554
12542,241
12692,168
12943,689
11132,145
11284,22
8583,1
9950,3
10862,126
7366,353
12532,350
5248,38
17880,33
4775,43
11212,168
11941,2505
11235,25
18130,2777
9290,1645
18980,654
14092,856
12644,22
3482,1489
5988,6051
5837,62
17194,864
19125,56
2728,3
624,560
1101,2
4086,2
19390,180
898,3189
3860,1217
317,427
7122,6
17974,2696
5428,452
3308,277
3774,1306
11330,6783
10150,1052
17059,0
18364,247
11271,6777
1623,227
6653,865
17898,1
5826,66
8608,2857
12326,59
18653,602
5056,2
12006,6889
17623,497
7715,138
5973,2
11654,853
1421,3206
6723,1768
5118,2175
9372,398
19102,1040
6382,3
17388,2473
19678,359
3055,27
12514,29
1050,539
3781,5
4273,10
2630,757
5350,2453
1098,303
4046,155
19018,402
16764,206
8926,350
8910,1091
19412,110
19527,23
6263,42
13493,1345
10520,37
666,2
4022,51
16791,462
12614,194
13610,475
18505,31
16544,9
19402,791
5074,222
1212,25
14976,87
10540,367
16682,139
9358,5
1336,1381
9376,484
13946,7146
8954,208
12917,205
16495,7514
14026,165
3656,269
18476,174
12238,13
14691,8
14150,2
19188,73
10737,121
6180,866
6121,123
16680,21
6878,232
8526,38
7770,318
10266,6599
19134,537
18802,30
114,1
3507,40
296,1102
116,599
9247,843
17764,7699
4952,4252
9346,8
12848,8
19376,3836
5732,377
9366,190
16496,523
17508,668
15620,9
12891,27
740,51
19082,158
2060,13
8241,1309
3685,1491
17185,1039
10536,147
18551,76
10080,1
1484,1
12117,218
9130,336
18088,62
10045,1122
4854,8
6470,6125
18564,2
14922,189
16859,2
19366,7916
13678,8
1589,19
17032,2603
3446,538
3084,57
10014,54
7617,819
1791,1058
14670,14
16074,0
13064,27
15149,2367
1655,135
16438,373
8620,4264
16212,406
14522,1
15661,504
1830,1
15742,2313
17192,980
4880,90
10540,158
3860,648
10126,686
12376,2
8719,154
10098,33
10369,2
16022,2
7002,27
11252,89
12666,855
42,1357
18919,402
8239,1
16891,209
2018,3
4729,270
1430,509
111,617
17336,66
3616,5763
4584,827
16049,49
18960,402
3130,143
4027,375
4814,145
415,201
2473,360
17393,0
408,185
437,163
8825,1
4794,423
13572,533
16960,826
8741,404
5464,1410
6858,1
9147,69
7213,1417
3085,5706
19668,5293
9119,43
11435,42
2378,107
9813,1525
17088,13
19164,3828
2230,551
2624,254
2458,178
12327,90
2573,2736
11408,1024
4533,998
12728,1
13189,412
8921,1091
15791,4
1547,240
6344,67
18494,1
8139,4350
2443,8
14970,2583
5722,41
5996,1380
10540,1386
19499,2745
9709,480
10367,1
7883,554
7867,417
3890,3
12572,80
14974,4861
13222,62
3094,19
11932,84
7991,0
1412,56
9474,4580
5896,36
17804,757
7472,6
16070,41
5792,117
9247,3534
9002,44
8896,1575
60,8
1109,3
12942,56
3681,104
14217,94
13795,38
13585,804
4022,217
14965,7311
1108,1561
19160,8
14983,1
5242,278
36,112
12837,0
13130,26
12341,849
13946,2032
1336,575
13344,188
16352,27
13713,9
5665,1317
15171,31
2289,3
3301,154
569,5397
18552,22
12912,301
17054,571
17624,2299
19366,3604
3857,4182
10810,164
12902,219
13580,93
15066,13
4001,30
3286,0
11212,3599
14948,41
2797,461
17820,5168
4617,450
917,1570
6322,4
10632,179
3300,3299
4794,298
5866,246
15413,82
3760,626
4814,2173
7532,22
5467,65
19230,53
1513,2
11492,3621
5808,3
8474,1789
16432,1662
4016,1143
6554,194
11661,1204
11539,20
15041,20
3976,57
5194,817
2298,5594
6786,40
17805,155
3076,154
6516,135
19148,324
6254,6095
2624,73
1436,2106
702,184
338,887
18797,3
19260,1481
17481,177
4607,66
13189,1
9938,43
5680,4306
16494,456
14698,194
4881,51
14965,0
2851,0
8831,1006
14988,121
3118,70
16438,19
2733,92
3556,1079
785,5430
19508,169
19674,209
3752,28
18313,7756
472,414
7922,1155
16788,437
13771,255
11243,131
1458,1722
4028,296
9330,29
3410,19
4303,8
3576,471
18150,86
12910,648
13448,7066
653,1
2584,466
8746,13
7815,88
12721,257
5626,1777
6687,995
3676,56
10108,178
3238,1479
7072,13
6757,4403
12101,83
10630,2
3235,947
9766,155
10692,351
3371,51
12006,464
2324,538
7486,3
18919,696
1990,1888
13558,240
16469,29
15550,4988
15194,43
42,922
17783,76
12384,1
604,4
11864,743
3485,329
7213,1327
13663,684
5383,133
7637,255
211,2326
15112,88
19505,126
6127,1
5804,36
446,165
8300,2891
13729,468
17283,399
16960,0
3986,99
14592,943
15996,112
2118,161
17352,1706
12323,4798
16755,2073
5946,292
6036,422
5026,655
17260,3082
10476,3
16798,283
2966,2
19482,7956
13776,247
11400,72
8618,169
6548,13
4028,127
19256,40
8832,495
8233,2370
2543,163
13584,1097
11072,56
18630,5217
478,22
12306,61
14712,118
1416,100
13484,1345
12656,9
468,127
1109,3966
14776,514
410,48
6671,6160
14110,856
19683,14
12685,121
19114,3110
17769,5162
7893,4484
8832,555
515,28
6090,1
2799,2746
5700,832
2148,36
15936,2046
5162,1250
8006,807
10732,640
9898,7
10207,19
13946,3703
15774,14
4486,0
7851,22
10720,556
15988,94
13399,2563
8653,604
9842,360
12475,105
11484,3622
898,496
1700,5
7138,8
2084,625
6868,353
16870,1379
9369,525
14938,8
3873,19
4736,9
9924,1493
11387,2011
5024,500
11797,386
779,1853
2800,22
5224,883
8172,255
10591,3
1860,225
8307,180
5288,772
5438,282
16223,270
3585,1490
3857,1621
11374,33
14574,673
18698,309
19111,2399
9028,3
5236,2821
2529,194
18136,158
12568,4808
5194,5956
14970,93
18182,959
11389,749
1715,1069
3425,193
3960,586
12244,1337
4924,200
1062,803
2140,2
10170,127
10367,108
18008,2594
7378,75
16428,22
15488,3041
15847,238
4780,1083
1986,126
1859,500
19636,94
3933,11
4365,827
5864,1513
6439,30
8563,4525
5654,6012
13327,5
14977,417
15212,694
13666,435
11267,3
19015,0
18630,38
2012,5577
71,423
2770,314
2950,62
3676,450
652,304
14930,18
19494,118
8098,5
10080,573
11137,4
19392,255
6898,232
285,2319
7767,88
14830,34
5368,180
12546,7
9733,41
17610,1221
5757,1266
188,3134
14574,3027
12354,3432
2185,163
17650,3793
10127,801
17974,165
11078,1748
4814,1
3928,844
17868,48
18457,40
996,512
19303,201
9912,179
7637,85
10621,392
16544,500
2544,3
3337,8
9603,42
5212,3
5770,763
5168,89
13748,1243
8611,37
8632,820
10249,0
11549,3623
7546,0
15796,107
9143,3
19548,77
10652,122
7197,1583
10044,5
1049,139
664,423
16662,17
4302,1132
16518,3065
1671,31
5111,58
9404,2151
8307,1
2668,136
9930,511
9856,1526
13670,2569
603,219
8687,458
2831,871
6340,1
8518,1488
12505,2236
18974,268
7550,23
10924,838
3967,173
17179,1169
3529,31
5826,24
10709,556
16859,7561
10054,4613
2505,935
13140,557
15133,1435
3671,1925
4274,57
11926,588
8637,820
8190,86
14584,121
14674,7
610,249
11810,1465
4866,196
2391,4
4698,5883
15326,1122
16545,28
7866,74
4307,417
3875,27
16957,1083
19412,48
3900,1217
5736,1085
13790,127
5844,40
17623,15
14134,7164
19679,1655
14320,166
6019,492
2684,30
12556,1
16426,43
7966,899
19330,1
16781,315
17569,32
13632,23
1174,2
12442,219
15056,1833
18732,122
14231,40
13500,22
432,2647
1580,2360
14705,1
16941,922
18108,866
8831,77
17546,5147
11008,4681
3710,616
10805,31
5507,860
2278,722
2230,2381
13556,3
13007,725
3768,5797
2642,689
11692,632
11549,1
19652,23
6460,1965
11724,41
9253,445
14880,151
16238,406
4050,1143
4964,349
12958,26
14425,2066
12806,2346
5600,845
2004,5575
5556,40
15838,2
995,30
13400,2563
8832,4
19242,32
10906,301
554,3
7060,2481
13928,4890
2476,53
5541,158
16792,19
4478,1018
4976,112
6605,216
12511,19
12176,604
8912,97
18914,0
624,5403
7875,585
10488,131
11182,1
3607,129
19592,2449
11419,22
6826,2213
17176,40
6754,1468
2756,19
18641,841
16505,1234
728,80
19402,140
12782,653
14170,8
17337,219
18809,8
10644,6650
18150,38
13298,1082
4515,136
139,279
16257,841
5174,604
1914,38
2148,1
19262,754
438,2645
17771,1284
19695,1400
8280,7
17114,1
13615,20
12007,27
18457,454
7628,19
11873,19
18980,22
7547,165
13360,7047
8846,498
8588,38
15801,0
12816,0
5894,502
16762,121
3320,1076
7234,203
18718,40
13205,3
12294,802
987,36
4927,24
15062,82
4216,2432
17337,3766
16429,672
18452,3
13921,14
14011,396
5325,6
7616,38
19784,8019
2624,136
11789,842
13473,1345
612,509
13199,507
16428,495
18004,3148
4580,1294
5470,2827
12986,359
8407,18
166,7
13896,9
6437,4377
14861,6
3648,156
564,13
3611,0
6306,72
6956,18
15317,1098
4372,1075
10227,22
13051,2
2951,8
2310,144
12354,2554
8382,33
6676,96
11129,154
6254,76
16390,2
11470,3619
2641,177
16438,286
12262,2983
6512,682
6114,41
14920,3362
9296,1
9136,4283
16463,1234
8678,517
1114,2351
15413,7375
15817,974
13457,169
17509,43
8984,774
16248,38
5382,1621
9341,736
358,20
7255,131
19070,3199
4268,43
2439,1117
14141,496
3614,238
10485,1251
5881,1870
7603,2220
14462,1144
16424,879
18628,5216
14092,2254
14630,8
3266,5714
2834,15
3883,8
10330,87
19482,118
3848,1493
15190,48
2387,2127
18548,810
2294,7
3470,384
13318,1498
1234,3
9120,941
12548,1933
17702,1017
4018,531
1789,196
10838,1
2316,387
5918,1
8976,336
8456,4513
3450,32
10372,5
7360,7
230,1044
9598,42
8226,2
2021,2
7166,7
8786,458
12179,31
7714,1193
11434,42
4446,99
6106,3
1105,417
7926,196
11662,58
16160,127
8191,224
8085,723
2572,1
5194,2820
16374,56
5162,10
9412,72
11228,489
8642,20
2325,127
13624,215
2194,2718
16053,1266
2908,24
15022,118
8994,336
4992,4256
17514,19
19370,5263
2704,2139
19355,41
2628,30
8161,2132
9936,255
19721,328
13254,2559
17105,95
5750,41
6820,4406
8154,362
15496,3738
10612,314
17395,946
13407,8
6878,1152
4424,55
3058,81
1899,270
10192,4623
8846,136
15778,7
2986,133
11120,6704
3894,219
11393,6810
15275,3
8276,107
15556,144
432,1
14750,7275
8046,1
14440,72
17578,219
17774,460
13832,133
9599,198
11825,41
1898,4016
11585,1104
4348,3
5148,3380
712,39
12913,2668
4357,225
13153,2269
13476,75
610,3930
15882,66
17692,101
2848,187
5168,41
8966,505
15621,15
14890,27
3846,1398
5406,3390
12038,81
19666,1
2529,3
16250,602
7266,1887
5715,2190
6692,25
15871,1314
12340,370
14204,4679
17670,7689
5601,6007
17282,18
10570,1
11656,28
11642,365
14262,1
15529,19
17784,341
1772,1283
13776,7121
2085,3209
12950,1241
12747,190
19076,293
4416,13
18028,2611
18460,2
7820,68
2372,3
3349,2759
11311,154
13620,240
14536,1602
6080,660
784,680
14076,201
16610,5089
3856,0
334,558
14508,387
15615,1962
3464,953
19669,437
9298,601
17286,1
12294,4554
16848,29
9116,54
5260,260
15932,59
6591,6147
5224,4272
7860,6286
1421,22
568,1256
19004,139
3926,955
34,5300
8670,214
16450,3
3358,70
16284,1522
17342,26
14272,282
1438,1198
6650,66
17872,1
5590,1060
223,982
10050,128
16479,45
813,8
9716,6523
4875,170
13510,9
18548,76
14606,2579
7804,87
11450,3
18183,5191
18286,7
13007,1
162,13
18039,341
18746,43
5688,1250
8822,1793
9394,190
5363,116
5605,31
2692,73
6076,3216
10594,392
6754,1
2443,541
1761,201
5072,58
18218,1
8031,126
4290,27
6952,36
14704,38
15806,33
13778,2
12459,418
3982,70
14754,2038
13275,4
10244,0
9588,13
16838,1683
18422,3
16123,85
6536,885
11083,3
4194,2404
15168,2
3095,25
12092,3544
14566,361
7279,1209
10992,86
16802,2
14533,1
15582,4
13697,468
3260,190
4840,1408
12123,1680
9724,1
13558,616
2522,263
4676,641
8211,158
1720,7
8619,453
14451,166
2120,502
19241,9
18732,2904
1715,268
6754,1324
16091,4740
5065,31
16214,1322
18618,7791
788,794
4070,4
4216,19
11356,362
16742,3072
9164,445
8290,14
13316,1
17442,81
5861,1513
12873,790
15731,36
11906,65
16328,50
17944,2
1374,260
9548,362
4325,2
13638,47
13929,7149
18662,9
15118,4959
16908,1147
11243,3970
5572,46
15817,3056
16048,0
15834,1837
4617,403
12692,196
11047,183
1691,992
11540,20
18000,23
14364,8
16688,3068
508,2
7442,509
21,331
1490,178
16356,85
13242,121
12426,6942
9262,4
8651,1148
12379,38
14092,196
18489,1
12568,151
17948,13
5618,96
2924,212
11808,633
14750,1954
16223,421
6995,128
15934,59
6437,1247
1384,13
7480,4455
13032,9
14134,4
16065,41
16991,882
14508,293
15709,227
13644,22
490,721
6942,85
8244,3
10614,3579
15817,2
2310,32
11466,56
19622,2
2372,377
17329,537
4877,1631
496,721
4041,173
9728,0
8566,45
17478,1725
4002,2164
5377,2180
5609,1386
13036,4
461,562
19088,1555
17087,5120
17044,858
827,129
2825,155
10050,38
4838,2
8380,7
14611,1
14192,41
21,28
4457,1910
4510,136
2027,22
7234,10
3681,594
8670,456
10880,102
19216,225
16648,3069
18870,38
18158,10
4028,5820
16424,255
11939,2505
13409,19
3812,2774
14374,2
873,31
3583,1396
3973,22
7860,8
9666,4590
11675,6847
16253,366
19558,133
3122,1610
8627,821
2075,1
9745,41
6060,13
5700,36
12811,0
13104,22
6160,0
5557,5
16538,13
17202,20
18651,448
14314,40
9299,29
6226,144
1300,201
17245,3
7003,584
6650,1296
2809,8
7186,4436
7784,687
11338,1020
834,39
14129,2578
14395,477
12496,4
17395,2055
4896,141
4016,5815
14722,22
9526,38
10005,6567
17228,1353
8032,1980
19138,7
5732,41
19124,86
711,3937
526,179
4298,10
7848,1654
11724,423
15348,2591
8618,3506
7520,43
3967,24
11478,4737
12725,1276
18430,2
7990,2223
1062,3
3249,76
3550,4147
9130,0
5214,89
14688,7261
559,15
4098,7
4386,1383
11365,810
1287,1063
14578,2579
12696,652
5873,1357
2215,22
19412,141
12072,3
12448,6944
3628,238
3476,3
4711,5903
14880,884
1448,32
17471,177
316,1858
7524,54
5881,15
4998,303
11052,34
19722,1093
11573,576
6588,2205
4298,2799
10898,4668
14738,1000
6085,159
17474,8
11996,55
2095,128
14231,119
11574,197
7732,128
9120,1260
10880,497
5169,246
2692,86
18057,31
9120,6460
3812,38
5166,549
15223,31
4550,3243
6344,6102
19116,76
7286,196
1210,2353
13688,97
18675,309
19770,32
15820,5017
15240,2282
13086,7005
11316,201
19636,585
10185,56
19290,141
9507,4
5665,449
4588,2435
16328,740
16992,859
19172,169
17937,125
16284,23
3284,51
14011,770
13460,4
4848,178
4721,132
11451,832
4850,480
582,1256
9727,1671
10660,19
13250,8
8998,2911
11243,122
13346,1006
15291,1
282,795
5906,6041
14238,201
19670,100
14284,959
994,22
5568,40
3515,188
13064,58
14614,3029
862,1
8052,140
7482,2874
15290,186
5318,23
7316,105
16540,7520
2684,314
11573,785
15732,18
1260,3
16269,875
4504,349
17228,128
4030,586
11950,0
19735,15
15452,0
12442,7
19668,466
5891,155
4918,419
9786,1336
11802,59
4814,240
3995,1390
4882,4248
18020,370
9903,703
12870,94
12637,473
3666,2155
1784,458
16258,401
6650,178
1002,211
18035,260
17777,20
9676,626
384,48
7689,30
18608,57
9950,408
15028,76
3105,183
15339,1157
16515,0
15369,136
16505,29
17850,2517
9437,29
13617,135
7390,2
4147,302
6891,3456
13072,7003
8830,126
13741,286
1876,1265
7042,2481
15492,96
792,361
15041,7317
17249,31
15515,257
905,14
3184,5
9450,43
18194,313
18848,180
4727,40
692,1566
1338,316
7410,1274
3412,29
13602,23
15600,183
10456,22
9544,59
8009,198
18018,4
11207,2249
320,3137
2020,135
844,404
6330,61
14912,24
14965,412
15961,19
1134,13
19513,504
3894,4179
5404,21
9015,623
4952,76
18164,5189
18477,1087
2795,275
